activity_id,customer_id,activity_date,activity_type
ACT0057052,CUST005166,2023-08-04,support_ticket
ACT0057053,CUST005512,2024-12-14,login
ACT0057054,CUST002687,2026-04-16,purchase
ACT0057055,CUST006306,25 Apr 2024,email_open
ACT0057056,CUST001801,2023-10-15,support_ticket
ACT0057057,CUST002014,2024-09-21,cart_add
ACT0057058,CUST006774,06 Apr 2026,email_click
ACT0057059,CUST006479,08-05-2023,cart_add
ACT0057060,CUST001310,2023-03-15,app_open
ACT0057061,CUST009215,2025-04-18,purchase
ACT0057062,CUST009525,05-06-2026,cart_add
ACT0057063,CUST002027,2025-02-19,page_view
ACT0057064,CUST009500,2024-11-16,support_ticket
ACT0057065,CUST002367,,cart_add
ACT0057066,CUST002124,17-05-2026,purchase
ACT0057067,CUST003821,2026-02-09,email_click
ACT0057068,CUST003663,17-05-2025,email_open
ACT0057069,CUST000342,2024-05-07,cart_add
ACT0057070,CUST004592,24-10-2023,purchase
ACT0057071,CUST007539,11/19/2023,cart_add
ACT0057072,CUST005735,27-03-2023,page_view
ACT0057073,CUST008663,2023-10-24,support_ticket
ACT0057074,CUST006032,05-06-2023,cart_add
ACT0057075,CUST004430,11 Jan 2024,cart_add
ACT0057076,CUST003688,2025-06-13,support_ticket
ACT0057077,CUST007225,07/04/2025,email_open
ACT0057078,CUST000298,23 Jul 2026,login
ACT0057079,CUST006385,21-12-2025,login
ACT0057080,CUST001314,2025-08-12,purchase
ACT0057081,CUST002587,2025-03-11,page_view
ACT0057082,CUST004677,04/11/2024,purchase
ACT0057083,CUST007871,2024-06-18,login
ACT0057084,CUST001610,2024-08-08,cart_add
ACT0057085,CUST000776,2023-10-03,support_ticket
ACT0057086,CUST000565,07-06-2025,page_view
ACT0057087,CUST008842,2026-07-20,email_click
ACT0057088,CUST005959,03/31/2023,page_view
ACT0057089,CUST001633,2025-08-22,email_open
ACT0057090,CUST002992,23-06-2023,support_ticket
ACT0057091,CUST003334,2025-03-27,email_open
ACT0057092,CUST003480,22-05-2024,app_open
ACT0057093,CUST002807,2023-10-18,email_click
ACT0057094,CUST002475,2023-04-26,purchase
ACT0057095,CUST005606,27-06-2024,support_ticket
ACT0057096,CUST005780,12 Jan 2026,page_view
ACT0057097,CUST007550,05/20/2026,purchase
ACT0057098,CUST006228,2025-08-11,email_open
ACT0057099,CUST006963,2024-05-18,support_ticket
ACT0057100,CUST009366,2023-06-27,email_click
ACT0057101,CUST001667,2023-09-25,login
ACT0057102,CUST009873,22-09-2024,support_ticket
ACT0057103,CUST009117,23 Jan 2026,page_view
ACT0057104,CUST000063,2023-10-02,page_view
ACT0057105,CUST000216,06/15/2023,purchase
ACT0057106,CUST006044,08-05-2026,page_view
ACT0057107,CUST000990,2024-07-22,purchase
ACT0057108,CUST002503,2026-06-27,email_click
ACT0057109,CUST007400,2026-06-20,email_click
ACT0057110,CUST001799,11/24/2024,email_click
ACT0057111,CUST002060,2024-02-01,support_ticket
ACT0057112,CUST002337,2024-04-09,cart_add
ACT0057113,CUST000933,2023-09-02,support_ticket
ACT0057114,CUST005100,2025-07-19,login
ACT0057115,CUST000254,01 May 2024,cart_add
ACT0057116,CUST000963,2023-08-06,purchase
ACT0057117,CUST002640,2026-06-25,login
ACT0057118,CUST009752,11/14/2024,support_ticket
ACT0057119,CUST005909,10/06/2025,purchase
ACT0057120,CUST006631,14-05-2024,email_click
ACT0057121,CUST001940,2024-11-18,purchase
ACT0057122,CUST002019,01/18/2024,email_click
ACT0057123,CUST003103,03-02-2025,purchase
ACT0057124,CUST009362,2024-09-04,page_view
ACT0057125,CUST008038,11/07/2023,support_ticket
ACT0057126,CUST005207,23-09-2025,app_open
ACT0057127,CUST009891,09 Apr 2023,app_open
ACT0057128,CUST001021,,email_click
ACT0057129,CUST001476,2024-07-11,support_ticket
ACT0057130,CUST004069,02/06/2025,page_view
ACT0057131,CUST006999,,cart_add
ACT0057132,CUST006694,29-06-2023,cart_add
ACT0057133,CUST006544,,login
ACT0057134,CUST006316,2024-07-05,page_view
ACT0057135,CUST002656,2025-02-25,cart_add
ACT0057136,CUST006640,2025-03-29,purchase
ACT0057137,CUST005701,25-01-2026,page_view
ACT0057138,CUST004754,2025-03-05,support_ticket
ACT0057139,CUST002539,2025-03-23,purchase
ACT0057140,CUST005922,2024-09-26,app_open
ACT0057141,CUST000623,2024-03-14,page_view
ACT0057142,CUST009188,03/20/2025,app_open
ACT0057143,CUST001323,01/11/2025,email_click
ACT0057144,CUST004144,2025-06-20,email_click
ACT0057145,CUST000011,2025-08-23,email_click
ACT0057146,CUST003867,11-12-2024,login
ACT0057147,CUST001762,2024-01-26,app_open
ACT0057148,CUST006865,20-07-2024,cart_add
ACT0057149,CUST000700,2023-06-07,purchase
ACT0057150,CUST002747,2024-10-19,login
ACT0057151,CUST003411,28-08-2023,support_ticket
ACT0057152,CUST006717,25-08-2024,login
ACT0057153,CUST009605,2026-05-15,support_ticket
ACT0057154,CUST005539,2025-02-14,app_open
ACT0057155,CUST003111,2023-02-19,email_click
ACT0057156,CUST005497,2025-04-23,email_click
ACT0057157,CUST009523,07 Jan 2025,email_click
ACT0057158,CUST005681,2023-11-27,page_view
ACT0057159,CUST002930,2026-06-29,email_open
ACT0057160,CUST009412,2024-12-24,purchase
ACT0057161,CUST005044,2026-07-01,app_open
ACT0057162,CUST000242,2023-01-07,email_click
ACT0057163,CUST001721,2024-03-03,email_open
ACT0057164,CUST001399,2025-05-09,cart_add
ACT0057165,CUST005090,2025-06-08,cart_add
ACT0057166,CUST007987,2025-05-20,cart_add
ACT0057167,CUST005611,30-08-2025,support_ticket
ACT0057168,CUST003910,11/28/2025,purchase
ACT0057169,CUST008558,,email_open
ACT0057170,CUST000799,2025-07-17,login
ACT0057171,CUST005279,09/30/2024,page_view
ACT0057172,CUST004733,2025-03-11,login
ACT0057173,CUST009388,05/31/2023,app_open
ACT0057174,CUST007817,2025-02-04,page_view
ACT0057175,CUST000185,05-10-2025,cart_add
ACT0057176,CUST002839,2025-10-24,support_ticket
ACT0057177,CUST007947,2025-09-26,page_view
ACT0057178,CUST001523,2023-11-29,cart_add
ACT0057179,CUST003524,,login
ACT0057180,CUST004258,2024-06-14,login
ACT0057181,CUST000257,25-06-2024,cart_add
ACT0057182,CUST004657,2026-07-30,support_ticket
ACT0057183,CUST005863,2026-07-05,cart_add
ACT0057184,CUST000864,31-08-2023,email_open
ACT0057185,CUST001340,07/08/2026,app_open
ACT0057186,CUST001870,19-10-2024,login
ACT0057187,CUST009239,01-10-2023,email_open
ACT0057188,CUST007360,2025-08-14,cart_add
ACT0057189,CUST004884,15-03-2025,cart_add
ACT0057190,CUST000673,23-02-2026,page_view
ACT0057191,CUST008378,27 Nov 2025,app_open
ACT0057192,CUST004792,2025-11-16,support_ticket
ACT0057193,CUST001329,2026-04-02,email_click
ACT0057194,CUST004066,14 Feb 2026,login
ACT0057195,CUST003621,2026-01-13,page_view
ACT0057196,CUST005798,2023-10-12,support_ticket
ACT0057197,CUST005557,2023-06-23,login
ACT0057198,CUST005119,02/09/2026,cart_add
ACT0057199,CUST000786,16 Jun 2023,purchase
ACT0057200,CUST002379,12/13/2024,email_open
ACT0057201,CUST004593,2024-12-15,
ACT0057202,CUST002558,2024-12-29,email_open
ACT0057203,CUST001909,2025-03-16,support_ticket
ACT0057204,CUST008678,05 Jul 2026,email_open
ACT0057205,CUST007829,2024-10-19,cart_add
ACT0057206,CUST007721,11 Jun 2026,login
ACT0057207,CUST002401,12 Mar 2023,email_click
ACT0057208,CUST003736,04 Jun 2024,email_open
ACT0057209,CUST003108,10/27/2023,app_open
ACT0057210,CUST005436,12-11-2023,cart_add
ACT0057211,CUST009306,2024-04-13,purchase
ACT0057212,CUST009173,2025-12-11,app_open
ACT0057213,CUST005625,2023-09-10,purchase
ACT0057214,CUST000130,2026-07-22,cart_add
ACT0057215,CUST005187,2024-11-20,support_ticket
ACT0057216,CUST001816,27 Mar 2026,login
ACT0057217,CUST008075,2025-03-06,purchase
ACT0057218,CUST002199,2023-06-21,login
ACT0057219,CUST006094,29-04-2023,cart_add
ACT0057220,CUST008175,03/24/2026,app_open
ACT0057221,CUST003820,2025-03-05,app_open
ACT0057222,CUST006164,2024-09-15,email_open
ACT0057223,CUST009621,2024-02-26,cart_add
ACT0057224,CUST003268,11/12/2023,page_view
ACT0057225,CUST004493,2024-03-31,email_click
ACT0057226,CUST008371,22-03-2025,support_ticket
ACT0057227,CUST004858,2025-01-15,email_click
ACT0057228,CUST001964,05-04-2024,cart_add
ACT0057229,CUST008185,17-04-2026,cart_add
ACT0057230,CUST008437,31-07-2024,email_open
ACT0057231,CUST008447,,email_click
ACT0057232,CUST004297,2025-04-21,email_click
ACT0057233,CUST000669,10/08/2024,support_ticket
ACT0057234,CUST004457,2023-04-27,app_open
ACT0057235,CUST003206,2025-01-01,page_view
ACT0057236,CUST000793,,support_ticket
ACT0057237,CUST008515,22-04-2025,email_open
ACT0057238,CUST000062,2024-03-08,email_open
ACT0057239,CUST001036,01/30/2024,email_click
ACT0057240,CUST002699,,purchase
ACT0057241,CUST004810,14-08-2024,page_view
ACT0057242,CUST007582,2023-06-16,login
ACT0057243,CUST002643,03-02-2026,login
ACT0057244,CUST009862,10-09-2025,purchase
ACT0057245,CUST002798,2025-03-19,email_open
ACT0057246,CUST007844,05-06-2026,cart_add
ACT0057247,CUST009655,2025-03-08,email_open
ACT0057248,CUST001246,2026-04-05,email_click
ACT0057249,CUST008711,25-06-2025,page_view
ACT0057250,CUST006265,2023-01-17,support_ticket
ACT0057251,CUST003125,2024-09-13,email_open
ACT0057252,CUST008581,08-02-2024,login
ACT0057253,CUST006101,2026-02-05,email_open
ACT0057254,CUST005912,2024-11-10,purchase
ACT0057255,CUST002719,14-06-2026,support_ticket
ACT0057256,CUST009479,2023-02-05,cart_add
ACT0057257,CUST005385,2024-09-30,page_view
ACT0057258,CUST003264,15-05-2023,login
ACT0057259,CUST007453,2023-04-15,support_ticket
ACT0057260,CUST005845,2026-06-06,login
ACT0057261,CUST000939,20-03-2024,purchase
ACT0057262,CUST006605,2025-06-16,support_ticket
ACT0057263,CUST005229,2025-04-04,email_click
ACT0057264,CUST009583,2025-06-20,page_view
ACT0057265,CUST007459,,cart_add
ACT0057266,CUST005051,09/26/2025,support_ticket
ACT0057267,CUST003075,13-11-2024,support_ticket
ACT0057268,CUST000303,26-05-2024,cart_add
ACT0057269,CUST002229,2026-02-17,page_view
ACT0057270,CUST008987,26 Nov 2024,purchase
ACT0057271,CUST004648,2026-01-28,email_open
ACT0057272,CUST008081,2025-04-10,email_open
ACT0057273,CUST000788,2024-11-27,login
ACT0057274,CUST006098,2024-02-06,page_view
ACT0057275,CUST002929,,email_click
ACT0057276,CUST004159,2024-04-09,purchase
ACT0057277,CUST003489,25-07-2025,support_ticket
ACT0057278,CUST002512,2026-07-05,page_view
ACT0057279,CUST005855,09/03/2024,purchase
ACT0057280,CUST009779,2025-12-01,cart_add
ACT0057281,CUST008169,23-06-2025,login
ACT0057282,CUST009103,2023-09-04,page_view
ACT0057283,CUST000420,2026-04-03,purchase
ACT0057284,CUST005209,11/01/2025,page_view
ACT0057285,CUST006766,2023-12-23,email_open
ACT0057286,CUST003433,2024-07-06,page_view
ACT0057287,CUST007810,26 Feb 2026,email_click
ACT0057288,CUST007105,16 Feb 2026,app_open
ACT0057289,CUST006005,,cart_add
ACT0057290,CUST001571,2023-07-17,support_ticket
ACT0057291,CUST008353,2023-10-13,support_ticket
ACT0057292,CUST009542,2023-04-25,purchase
ACT0057293,CUST006038,06-06-2024,email_click
ACT0057294,CUST001590,20-03-2025,email_open
ACT0057295,CUST000893,2024-03-16,page_view
ACT0057296,CUST000689,2025-05-11,app_open
ACT0057297,CUST006079,2023-09-07,support_ticket
ACT0057298,CUST007409,05/23/2025,login
ACT0057299,CUST008570,2025-02-11,login
ACT0057300,CUST000163,19-12-2023,page_view
ACT0057301,CUST001250,2025-01-18,support_ticket
ACT0057302,CUST006738,07/17/2024,purchase
ACT0057303,CUST008554,2023-07-28,email_click
ACT0057304,CUST002275,2023-03-08,cart_add
ACT0057305,CUST006935,21-08-2023,login
ACT0057306,CUST004545,2023-12-20,purchase
ACT0057307,CUST004084,2025-10-13,purchase
ACT0057308,CUST000087,01/13/2023,email_click
ACT0057309,CUST002317,05 Mar 2026,email_click
ACT0057310,CUST007678,2023-02-04,login
ACT0057311,CUST009965,2025-06-06,support_ticket
ACT0057312,CUST008156,12/10/2025,cart_add
ACT0057313,CUST007092,2024-05-14,cart_add
ACT0057314,CUST000072,2025-05-25,email_click
ACT0057315,CUST009924,2024-11-04,app_open
ACT0057316,CUST001184,2023-09-27,purchase
ACT0057317,CUST004640,18-07-2026,email_open
ACT0057318,CUST000553,28-07-2023,app_open
ACT0057319,CUST009611,2024-12-26,app_open
ACT0057320,CUST000121,24-05-2024,login
ACT0057321,CUST003943,05/04/2025,page_view
ACT0057322,CUST003529,26-03-2025,app_open
ACT0057323,CUST001133,21-08-2025,email_open
ACT0057324,CUST000850,15 Jun 2026,page_view
ACT0057325,CUST002937,2023-12-01,support_ticket
ACT0057326,CUST008916,2024-05-21,login
ACT0057327,CUST000841,2025-11-05,support_ticket
ACT0057328,CUST009454,2023-07-13,support_ticket
ACT0057329,CUST008080,2023-09-06,purchase
ACT0057330,CUST008727,11-07-2023,purchase
ACT0057331,CUST005943,06/13/2023,page_view
ACT0057332,CUST004001,10 Oct 2025,email_click
ACT0057333,CUST000717,02/24/2026,email_open
ACT0057334,CUST007726,2023-07-04,page_view
ACT0057335,CUST009130,2023-04-01,cart_add
ACT0057336,CUST007697,2023-01-12,purchase
ACT0057337,CUST005864,08/29/2023,app_open
ACT0057338,CUST004549,2023-07-23,email_click
ACT0057339,CUST005861,20-05-2026,cart_add
ACT0057340,CUST002460,02/10/2025,email_click
ACT0057341,CUST001684,06/12/2024,email_open
ACT0057342,CUST007223,03 Jun 2025,email_open
ACT0057343,CUST008606,01/15/2024,email_click
ACT0057344,CUST006833,2023-01-21,email_click
ACT0057345,CUST007818,2026-04-20,page_view
ACT0057346,CUST006205,2025-07-19,email_click
ACT0057347,CUST006095,11-10-2023,purchase
ACT0057348,CUST001101,2025-06-10,email_open
ACT0057349,CUST009244,2023-04-30,page_view
ACT0057350,CUST004625,29-07-2024,support_ticket
ACT0057351,CUST000535,2023-11-10,purchase
ACT0057352,CUST004637,2024-06-02,purchase
ACT0057353,CUST002218,03/25/2025,page_view
ACT0057354,CUST000361,2025-01-09,email_click
ACT0057355,CUST003705,2024-08-13,login
ACT0057356,CUST000583,2023-06-11,page_view
ACT0057357,CUST007825,05/20/2026,app_open
ACT0057358,CUST009532,06-01-2023,email_open
ACT0057359,CUST005536,02-08-2024,login
ACT0057360,CUST000662,2025-04-29,email_open
ACT0057361,CUST007388,2025-03-11,email_click
ACT0057362,CUST004674,2023-01-05,app_open
ACT0057363,CUST004819,03-07-2025,support_ticket
ACT0057364,CUST000343,17 Jul 2025,page_view
ACT0057365,CUST008899,2025-11-10,cart_add
ACT0057366,CUST001749,2025-06-14,email_click
ACT0057367,CUST002056,05/14/2023,support_ticket
ACT0057368,CUST007445,2024-11-25,cart_add
ACT0057369,CUST005040,08-05-2025,page_view
ACT0057370,CUST003118,2026-02-26,email_open
ACT0057371,CUST003063,29-07-2024,purchase
ACT0057372,CUST001721,2025-12-22,app_open
ACT0057373,CUST009525,2024-04-19,support_ticket
ACT0057374,CUST007367,2024-01-13,app_open
ACT0057375,CUST007856,2024-04-02,page_view
ACT0057376,CUST002467,2024-06-24,login
ACT0057377,CUST004384,2025-01-25,cart_add
ACT0057378,CUST007023,20 Jul 2023,cart_add
ACT0057379,CUST004187,09/28/2024,page_view
ACT0057380,CUST007818,2025-07-11,purchase
ACT0057381,CUST002932,,email_open
ACT0057382,CUST004388,03/02/2023,app_open
ACT0057383,CUST000753,2025-08-16,support_ticket
ACT0057384,CUST002099,2026-06-04,support_ticket
ACT0057385,CUST003308,2023-09-08,email_open
ACT0057386,CUST007811,05-09-2024,app_open
ACT0057387,CUST003178,2023-05-15,login
ACT0057388,CUST003638,18-05-2026,email_open
ACT0057389,CUST008124,2026-03-03,cart_add
ACT0057390,CUST000677,05/29/2026,email_click
ACT0057391,CUST001213,19-06-2023,purchase
ACT0057392,CUST001340,2025-02-05,app_open
ACT0057393,CUST009698,02/17/2025,app_open
ACT0057394,CUST006320,2023-08-14,app_open
ACT0057395,CUST005052,2025-09-07,page_view
ACT0057396,CUST004590,13-07-2024,email_click
ACT0057397,CUST001368,2023-12-27,purchase
ACT0057398,CUST000247,14 Aug 2024,login
ACT0057399,CUST007258,19-12-2023,cart_add
ACT0057400,CUST004404,2024-07-31,app_open
ACT0057401,CUST000636,2024-03-24,purchase
ACT0057402,CUST002268,13-07-2023,login
ACT0057403,CUST005214,2024-02-24,cart_add
ACT0057404,CUST001659,,purchase
ACT0057405,CUST003002,2026-04-21,email_click
ACT0057406,CUST004403,2024-06-14,page_view
ACT0057407,CUST005206,04/13/2024,app_open
ACT0057408,CUST009006,2025-08-10,app_open
ACT0057409,CUST000073,,app_open
ACT0057410,CUST003591,20 May 2025,app_open
ACT0057411,CUST001143,04/09/2025,login
ACT0057412,CUST002165,2024-10-06,purchase
ACT0057413,CUST008243,,email_open
ACT0057414,CUST003665,2025-09-26,cart_add
ACT0057415,CUST007571,2023-09-23,email_click
ACT0057416,CUST008070,2023-06-17,page_view
ACT0057417,CUST008272,23-11-2023,email_open
ACT0057418,CUST001198,2025-09-05,email_open
ACT0057419,CUST003188,2024-06-09,login
ACT0057420,CUST002844,27 Jan 2026,app_open
ACT0057421,CUST003474,2026-01-23,cart_add
ACT0057422,CUST003181,2023-08-04,page_view
ACT0057423,CUST000377,23-01-2024,app_open
ACT0057424,CUST002569,2025-03-02,login
ACT0057425,CUST009870,2025-05-11,email_click
ACT0057426,CUST005555,29-12-2024,email_open
ACT0057427,CUST004788,11-01-2024,login
ACT0057428,CUST009417,10/31/2024,login
ACT0057429,CUST007133,2025-11-26,login
ACT0057430,CUST007737,26-03-2025,purchase
ACT0057431,CUST007012,2025-09-17,page_view
ACT0057432,CUST006781,2023-05-27,support_ticket
ACT0057433,CUST000608,2023-01-06,login
ACT0057434,CUST000564,2024-05-04,login
ACT0057435,CUST001953,29 Dec 2024,email_open
ACT0057436,CUST001004,27-04-2023,purchase
ACT0057437,CUST006720,2023-08-24,app_open
ACT0057438,CUST004864,2025-02-21,purchase
ACT0057439,CUST004108,2023-01-08,cart_add
ACT0057440,CUST007684,08-01-2024,purchase
ACT0057441,CUST008375,2023-07-15,email_open
ACT0057442,CUST001630,2024-03-08,page_view
ACT0057443,CUST004469,2026-06-05,support_ticket
ACT0057444,CUST002188,06 Aug 2025,login
ACT0057445,CUST006505,2026-03-10,page_view
ACT0057446,CUST006921,2025-11-28,page_view
ACT0057447,CUST003920,09/17/2024,email_click
ACT0057448,CUST000070,16 Mar 2024,page_view
ACT0057449,CUST005750,11 Apr 2023,app_open
ACT0057450,CUST002536,2024-02-20,login
ACT0057451,CUST001406,2026-02-22,page_view
ACT0057452,CUST005347,2025-12-01,support_ticket
ACT0057453,CUST005539,2024-05-03,page_view
ACT0057454,CUST002352,2023-05-03,email_click
ACT0057455,CUST002802,16-09-2024,support_ticket
ACT0057456,CUST006341,2023-12-21,email_click
ACT0057457,CUST000977,01-04-2024,login
ACT0057458,CUST008530,26-01-2026,app_open
ACT0057459,CUST000215,18-10-2024,purchase
ACT0057460,CUST006249,04/02/2023,support_ticket
ACT0057461,CUST007276,2024-12-23,purchase
ACT0057462,CUST003784,2024-09-05,login
ACT0057463,CUST009715,07/11/2026,login
ACT0057464,CUST005405,2026-06-25,app_open
ACT0057465,CUST001322,08/05/2023,cart_add
ACT0057466,CUST001414,2024-12-24,email_click
ACT0057467,CUST004834,09-03-2025,email_open
ACT0057468,CUST000293,08 May 2023,support_ticket
ACT0057469,CUST004145,20-02-2026,purchase
ACT0057470,CUST003646,2025-11-30,email_open
ACT0057471,CUST004730,2023-04-03,email_click
ACT0057472,CUST007926,2026-03-19,cart_add
ACT0057473,CUST006116,04/09/2024,support_ticket
ACT0057474,CUST003934,2024-03-11,login
ACT0057475,CUST003890,2026-07-28,email_click
ACT0057476,CUST009542,,app_open
ACT0057477,CUST008422,2023-09-13,email_click
ACT0057478,CUST008830,2026-04-19,email_open
ACT0057479,CUST009269,29-10-2025,support_ticket
ACT0057480,CUST008875,,login
ACT0057481,CUST009720,05-01-2025,email_open
ACT0057482,CUST002059,2023-08-17,page_view
ACT0057483,CUST009230,21-09-2023,email_open
ACT0057484,CUST009246,2026-06-06,support_ticket
ACT0057485,CUST009485,2023-01-19,app_open
ACT0057486,CUST005031,2023-10-31,purchase
ACT0057487,CUST008818,31-01-2026,page_view
ACT0057488,CUST007309,26 Jun 2023,app_open
ACT0057489,CUST006437,,login
ACT0057490,CUST008670,2025-06-23,login
ACT0057491,CUST001629,10/26/2025,login
ACT0057492,CUST004866,2026-03-10,page_view
ACT0057493,CUST006810,03 May 2023,email_click
ACT0057494,CUST001450,2024-07-12,email_click
ACT0057495,CUST008282,03-06-2025,login
ACT0057496,CUST006758,20 Jul 2023,support_ticket
ACT0057497,CUST008118,2025-05-03,support_ticket
ACT0057498,CUST002708,2026-02-01,cart_add
ACT0057499,CUST008038,2024-02-20,email_click
ACT0057500,CUST003690,2026-03-21,app_open
ACT0057501,CUST006705,07-06-2024,page_view
ACT0057502,CUST002172,2024-06-15,login
ACT0057503,CUST006862,2026-03-01,cart_add
ACT0057504,CUST008951,2024-02-01,page_view
ACT0057505,CUST007222,06/14/2023,cart_add
ACT0057506,CUST000790,21-09-2025,page_view
ACT0057507,CUST002037,10-08-2025,email_open
ACT0057508,CUST001366,2025-03-19,page_view
ACT0057509,CUST009502,2023-09-01,login
ACT0057510,CUST003758,,support_ticket
ACT0057511,CUST008009,18-01-2025,login
ACT0057512,CUST003580,14-07-2024,app_open
ACT0057513,CUST008025,2026-06-06,email_open
ACT0057514,CUST002627,2024-03-03,app_open
ACT0057515,CUST007289,31-08-2024,email_open
ACT0057516,CUST007861,,cart_add
ACT0057517,CUST001172,2024-12-02,email_click
ACT0057518,CUST007108,2024-11-15,page_view
ACT0057519,CUST000876,11-12-2023,purchase
ACT0057520,CUST008927,02/24/2023,login
ACT0057521,CUST000816,29-03-2024,page_view
