conversion_id,customer_id,campaign_id,conversion_date,conversion_stage
CONV017686,CUST006013,CAMP0030,2023-07-01,SQL
CONV017687,CUST000733,CAMP0159,03-05-2023,Opportunity
CONV017688,CUST004294,CAMP0050,2024-08-04,Customer
CONV017689,CUST005079,CAMP0107,2024-06-19,Customer
CONV017690,CUST006572,CAMP0045,2023-03-22,Lead
CONV017691,CUST003546,CAMP0165,01/09/2024,Opportunity
CONV017692,CUST007738,CAMP0154,21-02-2023,Lead
CONV017693,CUST003842,CAMP0214,2024-10-08,MQL
CONV017694,CUST004193,CAMP0148,2026-04-15,Opportunity
CONV017695,CUST003445,CAMP0147,07/29/2026,SQL
CONV017696,CUST009453,CAMP0165,21-09-2025,MQL
CONV017697,CUST009550,CAMP0065,2023-01-31,MQL
CONV017698,CUST007689,CAMP0054,18-05-2024,MQL
CONV017699,CUST007902,CAMP0218,08-06-2023,Customer
CONV017700,CUST004336,CAMP0168,05/02/2023,Lead
CONV017701,CUST008615,CAMP0129,03/14/2023,SQL
CONV017702,CUST002883,CAMP0165,02/09/2025,Lead
CONV017703,CUST004329,CAMP0134,27 Apr 2026,Opportunity
CONV017704,CUST008271,CAMP0045,2024-02-23,Customer
CONV017705,CUST000913,CAMP0031,22-05-2025,Opportunity
CONV017706,CUST002282,CAMP0149,22-02-2026,Opportunity
CONV017707,CUST005387,CAMP0127,04/04/2024,Customer
CONV017708,CUST008543,CAMP0207,2024-03-11,SQL
CONV017709,CUST007049,CAMP0139,2023-10-19,
CONV017710,CUST002456,CAMP0197,25-05-2026,Customer
CONV017711,CUST003508,CAMP0172,2024-04-12,Lead
CONV017712,CUST002617,CAMP0174,26-10-2023,SQL
CONV017713,CUST005880,CAMP0051,02-06-2024,SQL
CONV017714,CUST008280,CAMP0206,05/15/2024,MQL
CONV017715,CUST002632,CAMP0200,2023-05-02,Customer
CONV017716,CUST003566,CAMP0084,08-08-2023,Customer
CONV017717,CUST006095,CAMP0159,2024-09-22,SQL
CONV017718,CUST001262,CAMP0066,2025-07-30,SQL
CONV017719,CUST000810,CAMP0220,2025-07-16,SQL
CONV017720,CUST000993,CAMP0065,2025-08-26,Lead
CONV017721,CUST005216,CAMP0024,2025-06-19,Lead
CONV017722,CUST001763,CAMP0106,06-07-2025,Opportunity
CONV017723,CUST007649,CAMP0092,2023-05-04,SQL
CONV017724,CUST001188,CAMP0205,07-01-2024,SQL
CONV017725,CUST004193,CAMP0059,2025-07-10,MQL
CONV017726,CUST008498,CAMP0107,2024-06-16,SQL
CONV017727,CUST005633,CAMP0122,12-01-2026,MQL
CONV017728,CUST002885,CAMP0104,,MQL
CONV017729,CUST006047,CAMP0164,2023-01-26,MQL
CONV017730,CUST002204,CAMP0189,28-06-2024,SQL
CONV017731,CUST006712,CAMP0165,,Customer
CONV017732,CUST000591,CAMP0046,03/31/2026,SQL
CONV017733,CUST000594,CAMP0136,2026-07-24,SQL
CONV017734,CUST007348,CAMP0105,2024-11-28,Lead
CONV017735,CUST005031,CAMP0036,2025-05-27,Customer
CONV017736,CUST006329,CAMP0019,11-07-2026,Opportunity
CONV017737,CUST005968,CAMP0140,2023-02-04,Customer
CONV017738,CUST003140,CAMP0071,,
CONV017739,CUST007661,CAMP0155,2024-12-05,Lead
CONV017740,CUST002832,CAMP0191,2024-08-23,Opportunity
CONV017741,CUST005768,CAMP0096,2026-08-01,Lead
CONV017742,CUST007911,CAMP0020,2024-03-24,Opportunity
CONV017743,CUST005041,CAMP0214,2025-04-14,Lead
CONV017744,CUST002867,CAMP0076,2024-11-01,Customer
CONV017745,CUST009118,CAMP0071,2026-04-17,Lead
CONV017746,CUST000191,CAMP0206,2024-02-18,Customer
CONV017747,CUST006329,CAMP0015,2024-12-14,SQL
CONV017748,CUST009271,CAMP0105,2026-03-11,SQL
CONV017749,CUST004192,CAMP0061,14-03-2023,SQL
CONV017750,CUST002970,CAMP0155,2026-07-03,Customer
CONV017751,CUST004036,CAMP0208,2024-09-14,Customer
CONV017752,CUST008933,CAMP0103,31-07-2023,Lead
CONV017753,CUST004484,CAMP0059,18-11-2025,Customer
CONV017754,CUST003355,CAMP0097,2023-12-18,Lead
CONV017755,CUST006307,CAMP0139,,Opportunity
CONV017756,CUST004108,CAMP0117,05/09/2025,SQL
CONV017757,CUST001905,CAMP0038,19-09-2024,Customer
CONV017758,CUST008258,CAMP0064,16 Sep 2024,SQL
CONV017759,CUST001519,CAMP0004,2026-01-26,MQL
CONV017760,CUST002566,CAMP0077,2025-08-09,Opportunity
CONV017761,CUST002035,CAMP0133,07/19/2025,Opportunity
CONV017762,CUST002148,CAMP0138,23-03-2026,MQL
CONV017763,CUST008383,CAMP0135,2025-12-19,Lead
CONV017764,CUST003840,CAMP0189,02-04-2025,Customer
CONV017765,CUST002102,CAMP0053,2026-06-03,Customer
CONV017766,CUST007345,CAMP0144,,Lead
CONV017767,CUST006183,CAMP0010,2025-03-18,Customer
CONV017768,CUST006255,CAMP0023,2023-06-30,Customer
CONV017769,CUST008684,CAMP0011,2025-12-31,Customer
CONV017770,CUST003165,CAMP0133,26-08-2023,Customer
CONV017771,CUST005135,CAMP0024,27 Aug 2024,Customer
CONV017772,CUST000058,CAMP0135,04/29/2025,Customer
CONV017773,CUST009724,CAMP0035,04-06-2026,MQL
CONV017774,CUST005641,CAMP0175,2024-02-28,SQL
CONV017775,CUST005213,CAMP0043,2025-04-02,MQL
CONV017776,CUST000028,CAMP0002,2024-07-30,MQL
CONV017777,CUST009438,CAMP0144,2025-12-14,MQL
CONV017778,CUST005715,CAMP0028,2023-05-08,Opportunity
CONV017779,CUST008240,CAMP0134,2026-07-25,SQL
CONV017780,CUST006642,CAMP0132,05-11-2024,Customer
CONV017781,CUST001123,CAMP0088,2024-01-02,MQL
CONV017782,CUST008452,CAMP0067,03/04/2026,MQL
CONV017783,CUST006921,CAMP0057,14-11-2024,Opportunity
CONV017784,CUST007228,CAMP0112,2023-06-24,Lead
CONV017785,CUST003681,CAMP0138,2026-07-21,Lead
CONV017786,CUST005854,CAMP0085,26-03-2024,Customer
CONV017787,CUST000041,CAMP0089,11/25/2025,MQL
CONV017788,CUST005354,CAMP0059,2023-12-06,MQL
CONV017789,CUST007786,CAMP0070,09/09/2024,Lead
CONV017790,CUST004131,CAMP0190,2025-11-26,Lead
CONV017791,CUST001702,CAMP0128,2023-08-15,Customer
CONV017792,CUST000619,CAMP0047,01 May 2026,Opportunity
CONV017793,CUST000026,CAMP0123,2025-05-20,MQL
CONV017794,CUST000294,CAMP0099,2025-03-10,SQL
CONV017795,CUST001773,CAMP0107,09/05/2024,Customer
CONV017796,CUST001960,CAMP0217,2023-05-01,MQL
CONV017797,CUST003973,CAMP0129,14 Jan 2024,Opportunity
CONV017798,CUST007368,CAMP0067,2023-09-07,MQL
CONV017799,CUST001381,CAMP0152,2023-08-11,Customer
CONV017800,CUST006003,CAMP0148,01/22/2024,Customer
CONV017801,CUST008142,CAMP0050,2025-05-12,Customer
CONV017802,CUST005818,CAMP0178,10/20/2023,SQL
CONV017803,CUST001345,CAMP0003,12-05-2025,SQL
CONV017804,CUST009166,CAMP0117,2024-08-19,Customer
CONV017805,CUST002218,CAMP0178,2024-04-03,SQL
CONV017806,CUST001941,CAMP0107,2024-11-26,Lead
CONV017807,CUST009531,CAMP0024,10/29/2023,Customer
CONV017808,CUST004384,CAMP0020,2026-05-10,MQL
CONV017809,CUST002643,CAMP0054,2023-02-01,Lead
CONV017810,CUST005926,CAMP0054,07/11/2023,Opportunity
CONV017811,CUST009380,CAMP0115,2024-09-10,MQL
CONV017812,CUST009406,CAMP0179,2023-08-24,Opportunity
CONV017813,CUST005644,CAMP0065,03-01-2025,MQL
CONV017814,CUST007474,CAMP0005,2023-11-03,Customer
CONV017815,CUST005842,CAMP0205,27-12-2025,Opportunity
CONV017816,CUST004091,CAMP0085,2025-06-17,Lead
CONV017817,CUST004968,CAMP0070,01 Jan 2025,SQL
CONV017818,CUST006718,CAMP0170,2025-10-21,MQL
CONV017819,CUST004486,CAMP0091,2024-01-23,Lead
CONV017820,CUST003444,CAMP0033,16-08-2025,SQL
CONV017821,CUST009919,CAMP0004,02 Jul 2025,Customer
CONV017822,CUST009498,CAMP0048,01/16/2025,Customer
CONV017823,CUST009543,CAMP0149,,MQL
CONV017824,CUST002153,CAMP0094,11 Mar 2024,SQL
CONV017825,CUST003401,CAMP0033,2025-04-01,Lead
CONV017826,CUST008646,CAMP0127,2023-02-13,Opportunity
CONV017827,CUST009843,CAMP0207,2023-06-30,MQL
CONV017828,CUST009919,CAMP0129,23-05-2023,Lead
CONV017829,CUST007008,CAMP0139,26-10-2025,Lead
CONV017830,CUST002732,CAMP0030,2023-10-31,SQL
CONV017831,CUST000346,CAMP0005,2026-06-27,MQL
CONV017832,CUST001874,CAMP0131,23-07-2024,Customer
CONV017833,CUST000358,CAMP0142,2023-02-16,Customer
CONV017834,CUST000117,CAMP0009,2026-03-21,Lead
CONV017835,CUST000185,CAMP0163,2023-05-30,SQL
CONV017836,CUST005057,CAMP0157,2025-10-21,Lead
CONV017837,CUST005806,CAMP0120,17-09-2024,Customer
CONV017838,CUST004531,CAMP0089,2024-05-07,MQL
CONV017839,CUST005534,CAMP0121,09-10-2023,SQL
CONV017840,CUST008722,CAMP0066,2023-04-08,SQL
CONV017841,CUST007029,CAMP0001,05-01-2026,Lead
CONV017842,CUST009693,CAMP0198,08 Feb 2026,Customer
CONV017843,CUST005817,CAMP0187,10/15/2024,Opportunity
CONV017844,CUST008384,CAMP0005,2024-09-28,Opportunity
CONV017845,CUST002710,CAMP0138,02/20/2025,SQL
CONV017846,CUST007049,CAMP0004,2023-02-15,SQL
CONV017847,CUST001632,CAMP0043,23-05-2023,Opportunity
CONV017848,CUST002890,CAMP0213,2025-06-24,Lead
CONV017849,CUST005383,CAMP0168,2024-09-18,Lead
CONV017850,CUST002343,CAMP0157,2025-01-12,Customer
CONV017851,CUST003271,CAMP0090,2024-11-12,MQL
CONV017852,CUST009347,CAMP0156,,MQL
CONV017853,CUST003480,CAMP0027,12/23/2025,SQL
CONV017854,CUST003635,CAMP0023,2025-03-22,SQL
CONV017855,CUST006772,CAMP0087,2026-08-01,Customer
CONV017856,CUST008324,CAMP0107,05/19/2025,Opportunity
CONV017857,CUST004164,CAMP0005,06/15/2025,Customer
CONV017858,CUST005746,CAMP0175,03 Mar 2024,MQL
CONV017859,CUST003730,CAMP0101,2023-12-17,MQL
CONV017860,CUST000960,CAMP0123,2023-06-29,MQL
CONV017861,CUST000585,CAMP0119,2023-09-02,MQL
CONV017862,CUST004863,CAMP0044,13-12-2023,Lead
CONV017863,CUST008468,CAMP0125,2023-01-27,Opportunity
CONV017864,CUST001068,CAMP0189,2026-06-15,Customer
CONV017865,CUST001632,CAMP0131,2024-06-15,SQL
CONV017866,CUST001165,CAMP0086,,Customer
CONV017867,CUST008241,CAMP0157,01/11/2024,MQL
CONV017868,CUST005650,CAMP0155,2025-11-09,MQL
CONV017869,CUST002754,CAMP0192,08/29/2024,Lead
CONV017870,CUST001213,CAMP0195,10 Oct 2024,Lead
CONV017871,CUST008524,CAMP0003,2024-08-14,Customer
CONV017872,CUST008927,CAMP0036,2025-04-18,Customer
CONV017873,CUST009470,CAMP0023,2024-07-05,Customer
CONV017874,CUST009360,CAMP0187,2025-02-28,Customer
CONV017875,CUST003115,CAMP0199,06/05/2024,SQL
CONV017876,CUST003794,CAMP0060,2026-03-01,SQL
CONV017877,CUST002116,CAMP0109,2025-05-29,Customer
CONV017878,CUST005968,CAMP0099,2025-12-21,Lead
CONV017879,CUST000528,CAMP0030,28 Mar 2024,Customer
CONV017880,CUST000761,CAMP0121,2026-05-30,Opportunity
CONV017881,CUST001675,CAMP0147,2024-09-15,MQL
CONV017882,CUST008350,CAMP0061,2024-02-21,SQL
CONV017883,CUST004177,CAMP0175,2026-03-07,Opportunity
CONV017884,CUST006379,CAMP0172,2023-06-07,Opportunity
CONV017885,CUST006145,CAMP0167,2026-02-15,MQL
CONV017886,CUST002905,CAMP0171,2026-04-30,Opportunity
CONV017887,CUST005119,CAMP0050,2025-09-20,MQL
CONV017888,CUST003582,CAMP0186,,SQL
CONV017889,CUST006380,CAMP0158,12-07-2024,Lead
CONV017890,CUST001043,CAMP0144,,Opportunity
CONV017891,CUST000648,CAMP0099,2025-08-26,Customer
CONV017892,CUST005933,CAMP0077,15-11-2024,SQL
CONV017893,CUST009082,CAMP0088,2023-08-14,Opportunity
CONV017894,CUST007299,CAMP0035,05/04/2025,Lead
CONV017895,CUST003653,CAMP0051,2024-01-21,Lead
CONV017896,CUST008297,CAMP0031,06-03-2025,Opportunity
CONV017897,CUST007406,CAMP0035,2023-02-13,SQL
CONV017898,CUST004295,CAMP0015,25 Aug 2024,Lead
CONV017899,CUST004765,CAMP0168,29-01-2025,MQL
CONV017900,CUST002045,CAMP0135,09/16/2023,MQL
CONV017901,CUST006888,CAMP0026,2026-02-04,Customer
CONV017902,CUST009339,CAMP0096,25-10-2024,Lead
CONV017903,CUST000094,CAMP0193,2024-10-04,Lead
CONV017904,CUST001404,CAMP0136,23-04-2026,Lead
CONV017905,CUST003483,CAMP0123,2023-03-15,Opportunity
CONV017906,CUST009131,CAMP0194,02/10/2025,Opportunity
CONV017907,CUST000381,CAMP0072,21-07-2024,Customer
CONV017908,CUST001146,CAMP0116,08/01/2023,MQL
CONV017909,CUST003499,CAMP0033,21-06-2026,MQL
CONV017910,CUST007863,CAMP0176,08-05-2026,Opportunity
CONV017911,CUST003750,CAMP0170,2024-06-15,SQL
CONV017912,CUST004989,CAMP0040,2025-06-02,Customer
CONV017913,CUST005035,CAMP0210,2026-03-07,Lead
CONV017914,CUST005271,CAMP0161,2024-08-18,Opportunity
CONV017915,CUST002756,CAMP0163,05/08/2025,MQL
CONV017916,CUST000172,CAMP0193,2026-04-22,Lead
CONV017917,CUST006479,CAMP0171,03/30/2026,MQL
CONV017918,CUST002925,CAMP0159,2026-05-07,Opportunity
CONV017919,CUST002386,CAMP0036,18-02-2025,Opportunity
CONV017920,CUST002617,CAMP0068,2025-11-05,Opportunity
CONV017921,CUST006271,CAMP0082,,MQL
CONV017922,CUST001652,CAMP0075,2023-05-26,MQL
CONV017923,CUST009852,CAMP0109,2025-03-21,Lead
CONV017924,CUST005548,CAMP0021,20-06-2023,MQL
CONV017925,CUST000449,CAMP0129,06/13/2023,MQL
CONV017926,CUST006513,CAMP0150,26-11-2025,Customer
CONV017927,CUST003191,CAMP0187,09-11-2024,Lead
CONV017928,CUST002968,CAMP0032,07/14/2023,MQL
CONV017929,CUST000928,CAMP0111,01/12/2023,Lead
CONV017930,CUST008623,CAMP0156,2026-05-25,Opportunity
CONV017931,CUST003110,CAMP0136,05/22/2025,MQL
CONV017932,CUST009933,CAMP0091,06-08-2023,SQL
CONV017933,CUST005670,CAMP0213,2023-08-20,SQL
CONV017934,CUST004022,CAMP0177,18-05-2026,Opportunity
CONV017935,CUST008593,CAMP0174,2024-08-21,MQL
CONV017936,CUST000198,CAMP0206,08-09-2025,MQL
CONV017937,CUST008226,CAMP0013,2025-04-17,Customer
CONV017938,CUST004585,CAMP0152,2025-11-21,MQL
CONV017939,CUST004217,CAMP0153,20-10-2024,Customer
CONV017940,CUST006367,CAMP0085,14-08-2023,Customer
CONV017941,CUST005788,CAMP0160,23-09-2025,MQL
CONV017942,CUST003082,CAMP0082,07/19/2026,Customer
CONV017943,CUST001611,CAMP0030,2025-05-31,Customer
CONV017944,CUST005266,CAMP0065,2024-05-10,Lead
CONV017945,CUST003656,CAMP0136,2023-11-08,MQL
CONV017946,CUST001944,CAMP0157,2024-07-04,Customer
CONV017947,CUST008827,CAMP0127,06 Dec 2025,Customer
CONV017948,CUST001823,CAMP0149,,Customer
CONV017949,CUST000261,CAMP0193,16-05-2026,Lead
CONV017950,CUST004353,CAMP0181,2025-07-21,Opportunity
CONV017951,CUST001365,CAMP0033,2025-11-05,MQL
CONV017952,CUST008147,CAMP0115,10 May 2023,MQL
CONV017953,CUST001696,CAMP0066,2025-10-22,Customer
CONV017954,CUST005987,CAMP0164,2025-11-06,SQL
CONV017955,CUST000649,CAMP0075,2026-05-29,Lead
CONV017956,CUST009688,CAMP0129,2026-06-18,Lead
CONV017957,CUST001243,CAMP0168,21-12-2025,Customer
CONV017958,CUST008730,CAMP0171,,MQL
CONV017959,CUST008121,CAMP0043,2024-05-15,Lead
CONV017960,CUST001549,CAMP0129,2024-04-05,SQL
CONV017961,CUST008287,CAMP0115,2026-06-24,Opportunity
CONV017962,CUST000545,CAMP0011,2026-04-14,Customer
CONV017963,CUST000512,CAMP0073,2024-01-31,Lead
CONV017964,CUST006032,CAMP0031,2025-01-22,Lead
CONV017965,CUST002491,CAMP0171,13 Dec 2023,
CONV017966,CUST006381,CAMP0007,2025-10-19,Lead
CONV017967,CUST007645,CAMP0201,03 Jan 2026,Opportunity
CONV017968,CUST006997,CAMP0061,10/16/2023,Opportunity
CONV017969,CUST006944,CAMP0107,2023-05-13,Lead
CONV017970,CUST008870,CAMP0200,2024-12-29,SQL
CONV017971,CUST006869,CAMP0143,2024-04-02,SQL
CONV017972,CUST006961,CAMP0160,18-05-2026,MQL
CONV017973,CUST000396,CAMP0174,22-01-2025,Opportunity
CONV017974,CUST000533,CAMP0166,2025-08-05,Lead
CONV017975,CUST006443,CAMP0202,13-05-2024,Lead
CONV017976,CUST005763,CAMP0216,04/18/2024,MQL
CONV017977,CUST003320,CAMP0052,19-10-2023,Lead
CONV017978,CUST009474,CAMP0113,2025-12-21,Customer
CONV017979,CUST006547,CAMP0037,2026-02-05,Customer
CONV017980,CUST007208,CAMP0124,28-04-2026,SQL
CONV017981,CUST006584,CAMP0008,2024-11-15,MQL
CONV017982,CUST007712,CAMP0023,2023-12-01,MQL
CONV017983,CUST005700,CAMP0101,2025-10-30,Customer
CONV017984,CUST002253,CAMP0163,2026-04-06,SQL
CONV017985,CUST005734,CAMP0183,2023-04-29,SQL
CONV017986,CUST004422,CAMP0215,05/20/2023,Lead
CONV017987,CUST008284,CAMP0141,09-01-2026,SQL
CONV017988,CUST007848,CAMP0182,2025-07-12,Customer
CONV017989,CUST003880,CAMP0011,2026-06-07,Opportunity
CONV017990,CUST006938,CAMP0046,2024-12-12,MQL
CONV017991,CUST008894,CAMP0220,07 Aug 2023,Opportunity
CONV017992,CUST002390,CAMP0184,02/07/2023,Customer
CONV017993,CUST009621,CAMP0039,2024-10-16,Lead
CONV017994,CUST008286,CAMP0101,03/21/2026,Opportunity
CONV017995,CUST009280,CAMP0168,14-01-2026,MQL
CONV017996,CUST005513,CAMP0204,2023-04-05,Customer
CONV017997,CUST007368,CAMP0136,2026-07-10,Opportunity
CONV017998,CUST007970,CAMP0218,2025-10-08,Customer
CONV017999,CUST006638,CAMP0033,18-11-2023,Customer
CONV018000,CUST005827,CAMP0010,2026-04-04,Opportunity
CONV018001,CUST004523,CAMP0045,02/18/2025,SQL
CONV018002,CUST008392,CAMP0196,2024-10-21,MQL
CONV018003,CUST005134,CAMP0217,2025-03-27,MQL
CONV018004,CUST003463,CAMP0035,17-09-2025,Customer
CONV018005,CUST003661,CAMP0079,2024-10-21,SQL
CONV018006,CUST007501,CAMP0008,2023-02-02,MQL
CONV018007,CUST006435,CAMP0204,01-10-2024,Customer
CONV018008,CUST001434,CAMP0172,2023-09-09,Customer
CONV018009,CUST001127,CAMP0025,24 Sep 2024,Opportunity
CONV018010,CUST006655,CAMP0117,2023-03-06,MQL
CONV018011,CUST002825,CAMP0199,06-01-2026,Opportunity
CONV018012,CUST004066,CAMP0188,2026-05-16,SQL
CONV018013,CUST003778,CAMP0176,2025-01-26,MQL
CONV018014,CUST007916,CAMP0194,2024-11-05,Opportunity
CONV018015,CUST006725,CAMP0027,14 Mar 2026,Customer
CONV018016,CUST004056,CAMP0118,08/28/2025,Opportunity
CONV018017,CUST007849,CAMP0018,07/31/2026,Customer
CONV018018,CUST003452,CAMP0002,08-10-2024,Lead
CONV018019,CUST005987,CAMP0127,2025-10-09,Opportunity
CONV018020,CUST003649,CAMP0076,06/07/2025,Opportunity
CONV018021,CUST005160,CAMP0170,2025-04-13,Lead
CONV018022,CUST009608,CAMP0022,2024-03-30,Lead
CONV018023,CUST000402,CAMP0066,2025-03-02,
CONV018024,CUST007872,CAMP0009,05 Feb 2023,Customer
CONV018025,CUST009644,CAMP0174,2023-12-27,Customer
CONV018026,CUST004084,CAMP0059,2024-02-26,Customer
CONV018027,CUST009160,CAMP0029,2026-04-16,SQL
CONV018028,CUST005350,CAMP0201,01/24/2023,Opportunity
CONV018029,CUST002861,CAMP0217,2026-06-13,Customer
CONV018030,CUST009105,CAMP0126,2025-06-15,MQL
CONV018031,CUST004879,CAMP0220,2023-03-30,Customer
CONV018032,CUST000903,CAMP0147,2024-07-03,Lead
CONV018033,CUST000102,CAMP0172,2025-08-28,MQL
CONV018034,CUST002906,CAMP0183,2023-12-13,Customer
CONV018035,CUST005413,CAMP0183,14-07-2025,SQL
CONV018036,CUST001455,CAMP0091,14-02-2026,Customer
CONV018037,CUST005544,CAMP0120,15-09-2024,MQL
CONV018038,CUST003118,CAMP0008,01/29/2026,Opportunity
CONV018039,CUST008995,CAMP0076,2023-09-21,Opportunity
CONV018040,CUST003403,CAMP0182,07/06/2026,Lead
CONV018041,CUST009101,CAMP0132,2024-03-09,SQL
CONV018042,CUST005045,CAMP0096,09/03/2024,Lead
CONV018043,CUST001007,CAMP0108,09-10-2023,Opportunity
CONV018044,CUST000381,CAMP0075,17-05-2023,Opportunity
CONV018045,CUST003448,CAMP0139,2024-03-06,Lead
CONV018046,CUST003163,CAMP0001,,Opportunity
CONV018047,CUST006835,CAMP0095,2025-01-21,Opportunity
CONV018048,CUST001636,CAMP0135,12/21/2024,SQL
CONV018049,CUST000325,CAMP0177,2026-02-05,Opportunity
CONV018050,CUST002358,CAMP0188,2025-04-09,SQL
CONV018051,CUST008894,CAMP0029,2025-03-09,Lead
CONV018052,CUST006996,CAMP0106,,MQL
CONV018053,CUST002708,CAMP0037,20-03-2023,Opportunity
CONV018054,CUST008061,CAMP0046,17-01-2024,Customer
CONV018055,CUST001122,CAMP0139,20-06-2023,
CONV018056,CUST006439,CAMP0199,2026-04-09,Customer
CONV018057,CUST008942,CAMP0138,02/25/2024,Opportunity
CONV018058,CUST001268,CAMP0019,,Customer
CONV018059,CUST000481,CAMP0018,2025-07-09,SQL
CONV018060,CUST000118,CAMP0109,2024-07-02,Lead
CONV018061,CUST001533,CAMP0124,04/24/2026,Customer
CONV018062,CUST008070,CAMP0136,28-08-2024,MQL
CONV018063,CUST009605,CAMP0169,06/03/2023,MQL
CONV018064,CUST007596,CAMP0199,2023-10-10,SQL
CONV018065,CUST003268,CAMP0188,,MQL
CONV018066,CUST007560,CAMP0073,2025-01-19,Customer
CONV018067,CUST006235,CAMP0083,09/20/2025,MQL
CONV018068,CUST002649,CAMP0202,,Opportunity
CONV018069,CUST004823,CAMP0172,2024-03-07,Opportunity
CONV018070,CUST008301,CAMP0009,2024-01-21,SQL
CONV018071,CUST004581,CAMP0032,,Customer
CONV018072,CUST006782,CAMP0154,24 Jul 2023,Opportunity
CONV018073,CUST002899,CAMP0111,28 Oct 2023,Customer
CONV018074,CUST008255,CAMP0092,09 Sep 2023,SQL
CONV018075,CUST001920,CAMP0036,04-11-2023,SQL
CONV018076,CUST006791,CAMP0163,2023-07-07,MQL
CONV018077,CUST005653,CAMP0005,2025-11-13,Lead
CONV018078,CUST009637,CAMP0152,,Lead
CONV018079,CUST005661,CAMP0199,24-10-2024,Opportunity
CONV018080,CUST009310,CAMP0054,2023-09-08,Lead
CONV018081,CUST006048,CAMP0206,14-12-2023,Lead
CONV018082,CUST005135,CAMP0145,28-08-2025,SQL
CONV018083,CUST009848,CAMP0036,2023-09-02,SQL
CONV018084,CUST008618,CAMP0190,,SQL
CONV018085,CUST004104,CAMP0034,02-03-2026,Opportunity
CONV018086,CUST004957,CAMP0034,,Customer
CONV018087,CUST002690,CAMP0194,03/15/2025,Opportunity
CONV018088,CUST009657,CAMP0034,2026-02-04,Lead
CONV018089,CUST007116,CAMP0135,10-11-2024,Customer
CONV018090,CUST000420,CAMP0088,2026-02-14,Customer
CONV018091,CUST006376,CAMP0080,2023-03-11,Lead
CONV018092,CUST005872,CAMP0004,2025-08-31,Lead
CONV018093,CUST008317,CAMP0092,2026-07-26,Customer
CONV018094,CUST006176,CAMP0044,04-01-2026,MQL
CONV018095,CUST004326,CAMP0159,05/03/2024,Opportunity
CONV018096,CUST008564,CAMP0141,2024-12-26,Lead
CONV018097,CUST002748,CAMP0183,2025-01-08,MQL
CONV018098,CUST004079,CAMP0214,2023-09-26,MQL
CONV018099,CUST006386,CAMP0090,11/27/2024,SQL
CONV018100,CUST007523,CAMP0119,2024-12-22,Lead
CONV018101,CUST002074,CAMP0105,2025-12-14,SQL
CONV018102,CUST008714,CAMP0001,2023-01-01,SQL
CONV018103,CUST007289,CAMP0148,2024-07-03,SQL
CONV018104,CUST003522,CAMP0095,26 Apr 2024,Opportunity
CONV018105,CUST005185,CAMP0179,2023-09-08,Opportunity
CONV018106,CUST002199,CAMP0073,04/16/2024,Customer
CONV018107,CUST005372,CAMP0138,05/09/2024,SQL
CONV018108,CUST005533,CAMP0101,27-07-2025,Lead
CONV018109,CUST003205,CAMP0101,06-11-2025,Customer
CONV018110,CUST006251,CAMP0039,2025-01-28,Lead
CONV018111,CUST003262,CAMP0019,30-04-2024,Lead
CONV018112,CUST004786,CAMP0217,11/03/2024,SQL
CONV018113,CUST007068,CAMP0024,2024-10-04,MQL
CONV018114,CUST007728,CAMP0168,2023-09-21,Lead
CONV018115,CUST005550,CAMP0077,2026-06-11,SQL
CONV018116,CUST007466,CAMP0212,2026-03-29,Opportunity
CONV018117,CUST008709,CAMP0178,08/20/2023,Customer
CONV018118,CUST008341,CAMP0096,2025-05-06,SQL
CONV018119,CUST002566,CAMP0017,2026-01-23,Opportunity
CONV018120,CUST001542,CAMP0196,2024-08-22,SQL
CONV018121,CUST007281,CAMP0201,05-01-2023,SQL
CONV018122,CUST005741,CAMP0057,2024-01-04,Opportunity
CONV018123,CUST002647,CAMP0064,09-01-2026,SQL
CONV018124,CUST007305,CAMP0203,2026-06-22,Lead
CONV018125,CUST001213,CAMP0140,2026-03-20,MQL
CONV018126,CUST006846,CAMP0087,07/16/2025,Lead
CONV018127,CUST004226,CAMP0043,05/28/2024,Lead
CONV018128,CUST001168,CAMP0057,2025-09-09,MQL
CONV018129,CUST900057,CAMP0012,2025-10-23,SQL
CONV018130,CUST002610,CAMP0107,2025-04-24,MQL
CONV018131,CUST002884,CAMP0042,10/08/2025,Opportunity
CONV018132,CUST003605,CAMP0215,2023-10-26,MQL
CONV018133,CUST000520,CAMP0118,2023-12-14,Opportunity
CONV018134,CUST008030,CAMP0027,11-06-2024,SQL
CONV018135,CUST009561,CAMP0037,2024-09-11,MQL
CONV018136,CUST005099,CAMP0029,03/04/2025,SQL
CONV018137,CUST003591,CAMP0021,01/05/2026,SQL
CONV018138,CUST002563,CAMP0106,28 Jan 2026,MQL
CONV018139,CUST004340,CAMP0049,2024-07-22,SQL
CONV018140,CUST006290,CAMP0008,18-06-2026,
CONV018141,CUST007365,CAMP0122,2024-04-09,
CONV018142,CUST008806,CAMP0064,2024-12-24,Lead
CONV018143,CUST009922,CAMP0138,2025-06-03,Customer
CONV018144,CUST005577,CAMP0100,2023-11-21,SQL
CONV018145,CUST005061,CAMP0092,,Opportunity
CONV018146,CUST009591,CAMP0218,2024-08-10,Lead
CONV018147,CUST004974,CAMP0173,05/15/2025,Lead
CONV018148,CUST000995,CAMP0114,16 Oct 2024,Customer
